,satisfaction_level,last_evaluation,number_project,average_monthly_hours,time_spend_company,Work_accident,left,promotion_last_5years,Department,salary
9763,0.81,0.87,4.0,203,2.0,No,No,No,sales,medium
9764,0.63,0.7,5.0,177,2.0,Yes,No,No,sales,medium
9765,0.86,0.7,4.0,197,3.0,No,No,No,sales,medium
9766,0.92,0.91,3.0,202,2.0,No,No,No,sales,medium
9767,0.72,0.78,3.0,229,2.0,No,No,No,sales,medium
9768,0.78,0.63,4.0,181,2.0,No,No,No,sales,medium
9769,0.76,0.65,3.0,254,2.0,No,No,No,sales,low
9770,0.84,0.63,2.0,162,3.0,No,No,No,sales,low
9771,0.78,0.54,4.0,102,3.0,No,No,No,sales,low
9772,0.57,0.59,4.0,197,3.0,No,No,No,sales,low
9773,0.15,0.42,3.0,98,3.0,No,No,No,sales,low
9774,0.69,0.77,3.0,232,2.0,No,No,No,sales,low
9775,0.73,0.6,3.0,252,4.0,Yes,No,No,sales,low
9776,0.96,0.54,5.0,161,3.0,Yes,No,No,accounting,high
9777,0.91,0.78,4.0,169,4.0,No,No,No,accounting,low
9778,0.58,0.97,2.0,216,3.0,No,No,No,accounting,high
9779,0.84,0.56,3.0,266,3.0,No,No,No,hr,high
9780,0.51,0.58,3.0,141,3.0,No,No,No,hr,low
9781,0.71,0.95,4.0,249,3.0,No,No,No,hr,low
9782,0.63,0.82,5.0,268,3.0,No,No,No,hr,high
9783,0.66,0.51,3.0,192,3.0,No,No,No,technical,low
9784,0.5,0.8,6.0,201,5.0,No,No,No,technical,medium
9785,0.56,0.89,3.0,163,3.0,Yes,No,No,technical,high
9786,0.57,0.46,3.0,167,4.0,No,No,No,technical,medium
9787,0.7,0.65,5.0,202,3.0,Yes,No,No,technical,medium
9788,0.84,0.62,5.0,245,4.0,No,No,No,technical,medium
9789,0.33,0.59,3.0,243,2.0,No,No,No,technical,medium
9790,0.64,0.94,3.0,204,2.0,No,No,No,technical,high
9791,0.93,0.54,4.0,239,2.0,No,No,No,technical,medium
9792,1.0,0.58,4.0,229,2.0,Yes,No,No,technical,medium
9793,0.91,0.49,3.0,213,4.0,No,No,No,technical,medium
9794,0.56,0.59,5.0,254,4.0,No,No,No,support,high
9795,0.62,0.52,6.0,253,4.0,No,No,No,support,medium
9796,0.98,0.68,4.0,253,3.0,No,No,No,support,high
9797,0.96,0.85,5.0,211,4.0,No,No,No,support,low
9798,0.61,0.99,5.0,98,2.0,No,No,No,support,medium
9799,0.92,0.66,4.0,133,3.0,No,No,No,support,medium
9800,0.58,0.67,5.0,265,3.0,No,No,No,support,medium
9801,0.47,0.49,2.0,112,3.0,Yes,No,No,support,medium
9802,0.87,0.7,3.0,224,3.0,No,No,No,support,low
9803,0.8,0.64,5.0,180,2.0,No,No,No,support,low
9804,0.54,0.53,3.0,203,2.0,No,No,No,support,low
9805,0.14,0.83,6.0,275,6.0,No,No,No,technical,low
9806,0.98,0.76,5.0,168,3.0,No,No,No,technical,low
9807,0.13,0.58,4.0,203,4.0,No,No,No,technical,low
9808,0.64,0.81,3.0,209,3.0,No,No,No,management,low
9809,0.91,0.75,3.0,166,2.0,No,No,No,IT,low
9810,0.24,0.71,3.0,187,5.0,No,No,No,IT,low
9811,0.34,0.42,6.0,287,5.0,Yes,No,No,IT,low
9812,0.51,0.85,2.0,248,4.0,No,No,No,IT,high
9813,0.91,0.7,3.0,193,2.0,No,No,No,IT,low
9814,0.86,0.9,4.0,162,3.0,No,No,No,product_mng,low
9815,1.0,0.61,3.0,188,4.0,No,No,No,product_mng,low
9816,0.37,0.41,6.0,101,3.0,No,No,No,product_mng,low
9817,0.46,0.73,6.0,256,4.0,No,No,No,product_mng,high
9818,0.86,0.8,5.0,134,2.0,No,No,No,IT,low
9819,0.36,0.68,2.0,126,4.0,No,No,No,marketing,high
9820,0.52,0.93,2.0,243,3.0,No,No,No,accounting,high
9821,0.51,0.73,3.0,205,4.0,No,No,No,accounting,high
9822,0.69,0.94,5.0,259,2.0,No,No,No,IT,medium
9823,0.67,0.5,5.0,219,3.0,No,No,No,IT,medium
9824,0.6,0.99,5.0,161,3.0,No,No,No,management,high
9825,0.71,0.57,3.0,207,3.0,No,No,No,marketing,medium
9826,0.65,0.79,3.0,201,3.0,Yes,No,No,sales,high
9827,0.48,0.92,3.0,234,3.0,No,No,No,accounting,medium
9828,0.67,0.58,4.0,158,3.0,No,No,No,support,medium
9829,0.68,0.63,5.0,185,4.0,No,No,No,technical,medium
9830,0.74,0.85,3.0,176,3.0,No,No,No,management,medium
9831,0.9,0.77,5.0,163,3.0,No,No,No,marketing,medium
9832,0.67,0.83,3.0,171,3.0,Yes,No,No,marketing,medium
9833,0.64,0.66,5.0,163,4.0,No,No,No,marketing,medium
9834,0.54,0.87,4.0,163,3.0,No,No,No,sales,medium
9835,0.6,0.73,2.0,180,2.0,No,No,No,sales,high
9836,0.72,0.67,3.0,243,3.0,No,No,No,sales,low
9837,0.97,0.49,4.0,213,2.0,No,No,No,sales,medium
9838,0.99,0.89,3.0,273,2.0,No,No,No,sales,medium
9839,0.75,0.93,4.0,195,3.0,No,No,No,sales,medium
9840,0.84,0.98,4.0,246,3.0,No,No,No,sales,medium
9841,0.76,0.5,3.0,196,3.0,Yes,No,No,sales,medium
9842,0.96,0.51,5.0,205,2.0,Yes,No,No,sales,medium
9843,0.12,0.81,4.0,287,6.0,No,No,No,sales,medium
9844,0.54,0.79,3.0,211,3.0,No,No,No,sales,medium
9845,0.69,0.98,3.0,261,4.0,No,No,No,sales,medium
9846,0.77,0.71,5.0,204,3.0,No,No,No,sales,high
9847,0.96,0.86,2.0,163,3.0,No,No,No,sales,low
9848,0.53,0.62,4.0,162,2.0,No,No,No,sales,low
9849,0.54,0.72,4.0,259,2.0,Yes,No,No,sales,low
9850,0.89,0.64,4.0,151,5.0,No,No,No,sales,high
9851,0.52,0.84,2.0,266,2.0,No,No,No,sales,low
9852,0.29,0.65,5.0,110,5.0,Yes,No,No,sales,low
9853,0.93,0.6,4.0,271,3.0,No,No,No,accounting,low
9854,0.71,0.68,4.0,208,2.0,No,No,No,accounting,high
9855,0.23,0.5,2.0,150,6.0,No,No,No,accounting,low
9856,0.89,0.96,3.0,122,4.0,No,No,No,hr,low
9857,0.51,0.5,4.0,246,3.0,No,No,No,hr,low
9858,0.27,0.64,2.0,188,3.0,No,No,No,hr,low
9859,0.9,0.53,3.0,167,3.0,No,No,No,hr,low
9860,0.88,0.57,4.0,261,4.0,No,No,No,technical,low
9861,0.91,0.83,4.0,235,3.0,No,No,No,technical,low
9862,0.65,0.63,4.0,199,2.0,No,No,No,technical,medium
9863,0.68,0.5,4.0,166,4.0,Yes,No,No,technical,medium
9864,0.58,0.63,4.0,272,3.0,No,No,No,technical,medium
9865,0.68,0.62,3.0,158,3.0,No,No,No,technical,medium
9866,0.59,0.76,3.0,264,3.0,No,No,No,technical,medium
9867,0.56,0.57,5.0,274,3.0,No,No,No,technical,medium
9868,0.74,0.44,5.0,169,3.0,Yes,No,No,technical,medium
9869,0.5,0.91,4.0,148,2.0,No,No,No,technical,medium
9870,0.85,0.65,4.0,162,2.0,No,No,No,technical,medium
9871,0.57,0.48,5.0,221,3.0,No,No,No,support,medium
9872,0.89,0.58,3.0,167,3.0,No,No,No,support,medium
9873,0.76,0.66,5.0,206,2.0,No,No,No,support,medium
9874,0.96,0.7,3.0,169,3.0,No,No,No,support,high
9875,0.81,0.68,4.0,179,3.0,No,No,No,support,low
9876,0.79,0.85,4.0,100,6.0,No,No,No,support,medium
9877,0.63,0.66,3.0,177,2.0,Yes,No,No,support,medium
9878,0.92,0.82,5.0,252,3.0,No,No,No,support,medium
9879,0.77,0.74,4.0,202,4.0,No,No,No,support,medium
9880,0.73,0.87,4.0,263,2.0,No,No,No,support,low
9881,0.74,0.98,4.0,160,2.0,No,No,No,support,low
9882,0.8,0.74,5.0,229,3.0,Yes,No,No,technical,low
9883,0.82,0.85,5.0,195,4.0,No,No,No,technical,low
9884,0.48,0.81,3.0,212,2.0,No,No,No,technical,low
9885,0.79,0.54,6.0,190,4.0,No,No,No,management,low
9886,0.87,0.41,3.0,219,3.0,Yes,No,No,IT,low
9887,0.96,0.88,2.0,193,2.0,No,No,No,IT,low
9888,0.96,0.58,5.0,197,4.0,Yes,No,No,IT,low
9889,0.69,0.66,3.0,206,2.0,No,No,No,IT,low
9890,0.42,0.58,2.0,140,3.0,No,No,No,IT,low
9891,0.7,0.76,3.0,173,2.0,No,No,No,product_mng,low
9892,0.97,0.76,6.0,142,2.0,No,No,No,product_mng,low
9893,0.6,0.59,3.0,237,4.0,Yes,No,No,product_mng,low
9894,0.63,0.63,5.0,252,2.0,No,No,No,product_mng,low
9895,0.65,0.82,4.0,196,2.0,No,No,No,IT,low
9896,0.85,0.81,3.0,205,3.0,No,No,No,marketing,high
9897,0.54,0.83,3.0,201,3.0,No,No,No,accounting,high
9898,0.23,0.74,5.0,120,4.0,No,No,No,accounting,high
9899,0.95,0.73,2.0,187,2.0,No,No,No,IT,medium
9900,1.0,0.51,5.0,274,4.0,No,No,No,IT,medium
9901,0.77,0.93,3.0,227,3.0,No,No,No,management,high
9902,0.8,0.53,3.0,245,3.0,No,No,No,sales,medium
9903,0.88,0.56,4.0,243,4.0,No,No,No,accounting,medium
9904,0.73,0.68,3.0,132,2.0,No,No,No,support,medium
9905,0.54,0.9,3.0,206,3.0,No,No,No,technical,medium
9906,0.92,0.58,5.0,205,2.0,Yes,No,No,management,medium
9907,0.14,0.88,3.0,162,4.0,No,No,No,marketing,medium
9908,0.65,0.79,5.0,266,3.0,No,No,No,marketing,medium
9909,0.17,0.89,5.0,261,5.0,No,No,No,marketing,medium
9910,0.18,0.67,5.0,209,4.0,No,No,No,sales,medium
9911,0.58,0.5,5.0,184,4.0,No,No,No,sales,medium
9912,0.63,0.67,4.0,229,3.0,No,No,No,sales,medium
9913,0.68,0.81,3.0,180,2.0,Yes,No,No,sales,high
9914,0.91,0.98,5.0,135,3.0,No,No,No,sales,low
9915,0.95,0.94,3.0,174,3.0,No,No,No,sales,medium
9916,0.89,0.76,2.0,278,2.0,No,No,No,sales,medium
9917,0.76,0.76,3.0,197,2.0,No,No,No,sales,medium
9918,0.96,0.72,3.0,157,3.0,No,No,No,sales,medium
9919,0.78,0.63,4.0,156,3.0,No,No,No,sales,low
9920,0.98,0.9,3.0,186,4.0,No,No,No,sales,low
9921,0.76,0.42,3.0,217,2.0,No,No,No,sales,low
9922,0.63,0.49,5.0,192,2.0,No,No,No,sales,low
9923,0.39,0.37,3.0,127,3.0,No,No,No,sales,low
9924,0.91,0.67,3.0,257,2.0,No,No,No,sales,low
9925,0.8,0.8,4.0,229,4.0,No,No,No,sales,low
9926,0.89,0.64,4.0,274,2.0,Yes,No,No,sales,low
9927,0.75,0.41,5.0,196,4.0,No,No,No,sales,low
9928,0.94,0.85,3.0,137,3.0,No,No,No,sales,low
9929,0.5,0.75,4.0,239,2.0,No,No,No,accounting,low
9930,0.75,0.95,4.0,177,3.0,No,No,No,accounting,low
9931,0.84,0.78,5.0,164,3.0,No,No,No,accounting,low
9932,0.55,0.81,5.0,229,3.0,No,No,No,hr,low
9933,0.59,0.82,3.0,149,3.0,No,No,No,hr,low
9934,0.58,0.43,3.0,224,6.0,No,No,No,hr,low
9935,0.91,0.59,5.0,179,3.0,No,No,No,hr,low
9936,0.43,0.92,5.0,151,4.0,No,No,No,technical,low
9937,0.51,0.79,5.0,222,2.0,No,No,No,technical,low
9938,0.81,0.96,4.0,219,2.0,No,No,No,technical,low
9939,0.72,0.39,3.0,257,3.0,No,No,No,technical,low
9940,0.89,0.99,4.0,258,3.0,Yes,No,No,technical,medium
9941,0.61,0.74,5.0,185,2.0,Yes,No,No,technical,medium
9942,0.57,0.7,3.0,248,2.0,No,No,No,technical,medium
9943,0.74,0.82,5.0,154,2.0,No,No,No,technical,medium
9944,0.87,0.64,3.0,187,2.0,No,No,No,technical,medium
9945,0.58,0.62,3.0,182,3.0,No,No,No,technical,medium
9946,0.63,0.59,3.0,189,3.0,No,No,No,technical,medium
9947,0.89,0.85,4.0,195,4.0,No,No,No,support,medium
9948,0.49,0.74,2.0,154,3.0,No,No,No,support,medium
9949,0.59,0.59,4.0,244,3.0,No,No,No,support,medium
9950,0.71,0.99,3.0,228,2.0,No,No,No,support,medium
9951,0.58,0.62,3.0,218,3.0,No,No,No,support,medium
9952,0.84,0.61,5.0,202,3.0,No,No,No,support,high
9953,0.92,0.48,4.0,208,3.0,No,No,No,support,low
9954,0.91,0.59,3.0,266,2.0,No,No,No,support,medium
9955,0.92,0.78,4.0,177,2.0,No,No,No,support,medium
9956,0.95,0.65,3.0,183,3.0,No,No,No,support,medium
9957,0.53,0.62,4.0,201,3.0,No,No,No,support,medium
9958,0.89,0.89,5.0,179,2.0,No,No,No,technical,low
9959,0.81,0.84,3.0,198,2.0,No,No,No,technical,low
9960,0.78,0.67,5.0,209,3.0,No,No,No,technical,low
9961,0.66,0.48,3.0,203,4.0,Yes,No,No,management,low
9962,0.37,0.71,6.0,266,5.0,No,No,No,IT,low
9963,0.55,0.84,4.0,200,4.0,No,No,No,IT,low
9964,0.79,0.88,3.0,195,4.0,No,No,No,IT,low
9965,0.89,0.83,5.0,269,3.0,No,No,No,IT,low
9966,0.54,0.76,5.0,226,2.0,No,No,No,IT,low
9967,0.74,0.8,4.0,200,4.0,No,No,No,product_mng,low
9968,0.7,0.47,2.0,176,5.0,No,No,No,product_mng,low
9969,0.37,0.85,2.0,185,3.0,No,No,No,product_mng,low
9970,0.84,0.71,3.0,179,2.0,No,No,No,product_mng,low
9971,0.55,0.58,5.0,208,3.0,No,No,No,IT,low
9972,0.93,0.79,5.0,241,4.0,No,No,No,marketing,high
9973,0.97,0.55,4.0,166,3.0,Yes,No,No,accounting,high
9974,0.64,0.53,3.0,216,3.0,No,No,No,accounting,high
9975,0.62,0.64,4.0,185,2.0,No,No,No,IT,medium
9976,0.26,0.91,5.0,183,6.0,No,No,No,IT,medium
9977,0.93,0.49,4.0,255,2.0,No,No,No,management,high
9978,0.27,0.61,3.0,213,6.0,No,No,No,sales,low
9979,0.9,0.63,4.0,173,3.0,No,No,No,accounting,medium
9980,0.16,0.7,6.0,246,4.0,No,No,No,support,medium
9981,0.75,0.63,3.0,148,4.0,No,No,No,technical,medium
9982,0.72,0.74,2.0,238,3.0,No,No,No,management,medium
9983,0.68,0.51,3.0,185,3.0,No,No,No,marketing,medium
9984,0.13,0.77,4.0,201,5.0,No,No,No,marketing,medium
9985,0.96,0.92,3.0,150,2.0,No,No,No,marketing,medium
9986,0.71,0.72,4.0,137,3.0,No,No,No,sales,medium
9987,0.85,0.66,5.0,189,3.0,No,No,No,sales,medium
9988,0.87,0.91,3.0,229,3.0,Yes,No,No,sales,medium
9989,0.86,0.93,3.0,199,3.0,Yes,No,No,sales,medium
9990,0.49,0.85,3.0,250,2.0,No,No,No,sales,medium
9991,0.99,0.59,5.0,263,3.0,No,No,No,sales,high
9992,0.75,0.95,3.0,268,3.0,Yes,No,No,sales,low
9993,0.61,0.64,3.0,187,2.0,No,No,No,sales,medium
9994,0.89,0.84,6.0,196,4.0,No,No,No,sales,medium
9995,0.77,0.7,4.0,232,3.0,No,No,No,sales,medium
9996,0.7,0.79,3.0,226,4.0,No,No,No,sales,medium
9997,0.5,0.58,4.0,96,3.0,No,No,No,sales,low
9998,0.61,1.0,4.0,133,4.0,No,No,No,sales,low
9999,0.98,0.53,4.0,214,2.0,No,No,No,sales,low
10000,0.61,0.77,4.0,252,2.0,No,No,No,sales,low
10001,0.85,0.56,3.0,199,4.0,No,No,No,sales,low
10002,0.42,0.85,3.0,150,3.0,No,No,No,sales,low
10003,0.56,0.75,4.0,141,3.0,No,No,No,sales,low
10004,0.88,0.8,4.0,239,3.0,No,No,No,sales,low
10005,0.92,0.69,3.0,139,2.0,No,No,No,accounting,low
10006,0.85,0.77,3.0,146,4.0,No,No,No,accounting,low
10007,0.66,0.74,4.0,179,3.0,No,No,No,accounting,low
10008,0.82,0.93,3.0,160,3.0,No,No,No,hr,low
10009,0.14,0.58,6.0,205,3.0,No,No,No,hr,low
10010,0.6,0.98,5.0,213,3.0,No,No,No,hr,low
10011,0.92,0.65,4.0,260,2.0,No,No,No,hr,low
10012,0.51,0.72,3.0,242,3.0,No,No,No,technical,low
10013,0.85,0.46,3.0,123,5.0,Yes,No,No,technical,low
10014,0.43,0.84,2.0,285,5.0,No,No,No,technical,low
10015,0.98,0.56,3.0,103,5.0,No,No,No,technical,medium
10016,0.84,0.55,5.0,264,3.0,No,No,No,technical,medium
10017,0.7,0.52,3.0,227,2.0,No,No,No,technical,medium
10018,0.82,0.82,5.0,267,2.0,No,No,No,technical,medium
10019,0.94,0.67,3.0,142,3.0,No,No,No,technical,medium
10020,0.55,0.79,3.0,254,3.0,Yes,No,No,technical,medium
10021,0.98,0.5,3.0,251,3.0,No,No,No,technical,medium
10022,0.78,0.63,4.0,158,3.0,No,No,No,technical,medium
10023,0.99,0.77,5.0,160,3.0,No,No,No,support,medium
10024,0.74,0.58,4.0,215,3.0,Yes,No,No,support,medium
10025,0.5,0.74,4.0,237,2.0,Yes,No,No,support,medium
10026,0.25,0.8,5.0,237,6.0,No,No,No,support,medium
10027,0.49,0.55,4.0,268,4.0,No,No,No,support,high
10028,0.63,0.74,4.0,234,3.0,No,No,No,support,low
10029,0.68,0.73,3.0,250,2.0,No,No,No,support,medium
10030,0.62,0.54,4.0,212,4.0,No,No,No,support,medium
10031,0.89,0.52,4.0,189,3.0,No,No,No,support,medium
10032,0.31,0.37,2.0,104,3.0,Yes,No,No,support,medium
10033,0.89,0.61,3.0,211,2.0,No,No,No,support,low
10034,0.72,0.65,3.0,109,5.0,Yes,No,No,technical,low
10035,0.84,0.75,2.0,168,2.0,No,No,No,technical,low
10036,0.88,0.71,3.0,184,3.0,No,No,No,technical,low
10037,0.74,1.0,4.0,242,2.0,No,No,No,management,low
10038,0.96,0.95,6.0,215,4.0,No,No,No,IT,low
10039,0.82,0.89,5.0,182,3.0,No,No,No,IT,low
10040,0.7,0.64,5.0,260,3.0,No,No,No,IT,low
10041,0.61,0.84,4.0,265,2.0,No,No,No,IT,low
10042,0.65,0.83,5.0,182,2.0,Yes,No,No,IT,low
10043,0.77,0.64,3.0,191,3.0,Yes,No,No,product_mng,low
10044,0.81,0.77,5.0,167,4.0,No,No,No,product_mng,low
10045,0.87,0.66,3.0,270,2.0,No,No,No,product_mng,low
10046,0.96,0.73,4.0,273,2.0,No,No,No,product_mng,low
10047,0.48,0.7,3.0,251,3.0,No,No,No,IT,low
10048,0.78,0.96,3.0,217,3.0,No,No,No,marketing,high
10049,0.75,1.0,4.0,222,2.0,Yes,No,No,accounting,high
10050,0.23,0.87,5.0,258,4.0,Yes,No,No,accounting,high
10051,0.85,0.76,3.0,197,5.0,No,No,No,IT,medium
10052,0.67,0.56,3.0,193,2.0,Yes,No,No,IT,medium
10053,0.71,0.81,2.0,182,3.0,No,No,No,management,high
10054,0.72,0.7,3.0,163,3.0,Yes,No,No,sales,medium
10055,0.8,0.77,4.0,224,2.0,No,No,No,accounting,medium
10056,0.64,0.86,4.0,143,2.0,No,No,No,support,medium
10057,0.54,0.42,6.0,218,3.0,No,No,No,technical,medium
10058,0.73,0.67,3.0,208,4.0,No,No,No,management,medium
10059,0.73,1.0,2.0,229,3.0,No,No,No,marketing,medium
10060,0.55,0.62,5.0,184,4.0,No,No,No,marketing,medium
10061,0.63,0.41,3.0,180,5.0,Yes,No,No,marketing,medium
10062,0.15,0.8,5.0,121,5.0,No,No,No,sales,medium
10063,0.6,0.5,5.0,203,3.0,No,No,No,sales,medium
10064,0.38,0.51,3.0,151,2.0,No,No,No,sales,medium
10065,0.81,0.77,4.0,239,3.0,No,No,No,sales,medium
10066,0.75,0.53,3.0,166,3.0,No,No,No,sales,high
10067,0.52,0.92,3.0,268,3.0,No,No,No,sales,low
10068,0.51,1.0,5.0,196,4.0,No,No,No,sales,medium
10069,0.66,0.62,4.0,241,3.0,No,No,No,sales,medium
10070,0.8,0.87,5.0,251,3.0,No,No,No,sales,medium
10071,0.85,0.69,3.0,263,3.0,No,No,No,sales,medium
10072,0.77,0.73,3.0,224,2.0,Yes,No,No,sales,low
10073,0.29,0.4,4.0,138,4.0,No,No,No,sales,low
10074,0.15,0.67,6.0,167,6.0,No,No,No,sales,low
10075,0.73,0.83,5.0,266,5.0,No,No,No,sales,low
10076,0.55,0.74,2.0,116,3.0,No,No,No,sales,low
10077,0.2,0.69,2.0,160,4.0,No,No,No,sales,low
10078,0.56,0.68,3.0,144,3.0,Yes,No,No,sales,low
10079,0.55,0.54,3.0,190,3.0,No,No,No,sales,low
10080,0.9,0.49,6.0,175,4.0,No,No,No,sales,low
10081,0.73,0.55,3.0,206,4.0,No,No,No,accounting,low
10082,0.48,0.99,5.0,180,2.0,No,No,No,accounting,low
10083,0.64,0.74,4.0,157,4.0,No,No,No,accounting,low
10084,0.95,0.75,4.0,203,3.0,No,No,No,hr,low
10085,0.82,0.66,4.0,238,3.0,Yes,No,No,hr,low
10086,0.95,0.65,3.0,273,4.0,No,No,No,hr,low
10087,0.92,0.9,4.0,179,3.0,No,No,No,hr,low
10088,0.22,0.84,3.0,131,5.0,Yes,No,No,technical,low
10089,0.17,0.77,4.0,151,6.0,No,No,No,technical,low
10090,0.51,0.55,3.0,261,3.0,No,No,No,technical,low
10091,0.67,0.64,3.0,203,2.0,Yes,No,No,technical,low
10092,0.6,0.66,5.0,143,2.0,No,No,No,technical,low
10093,0.99,0.55,3.0,97,6.0,Yes,No,No,technical,medium
10094,0.35,0.71,6.0,204,4.0,Yes,No,No,technical,medium
10095,0.13,0.72,4.0,154,4.0,No,No,No,technical,medium
10096,0.97,0.93,2.0,160,6.0,No,No,No,technical,medium
10097,0.49,0.61,4.0,232,3.0,Yes,No,No,technical,medium
10098,0.62,0.71,3.0,255,2.0,No,No,No,technical,medium
10099,0.35,0.54,3.0,128,3.0,No,No,No,support,medium
10100,0.81,0.79,4.0,222,3.0,No,No,No,support,medium
10101,0.57,0.75,5.0,171,4.0,No,No,No,support,medium
10102,1.0,0.66,4.0,173,2.0,No,No,No,support,medium
10103,0.93,0.71,4.0,272,2.0,No,No,No,support,medium
10104,0.89,0.85,3.0,166,3.0,No,No,No,support,medium
10105,0.64,0.61,4.0,143,2.0,Yes,No,No,support,high
10106,0.54,0.95,4.0,149,3.0,No,No,No,support,low
10107,0.52,0.85,4.0,257,2.0,No,No,No,support,medium
10108,0.12,0.65,5.0,262,6.0,No,No,No,support,medium
10109,0.14,0.49,4.0,115,4.0,No,No,No,support,medium
10110,0.57,0.54,4.0,142,4.0,No,No,No,technical,medium
10111,0.57,0.64,4.0,144,4.0,No,No,No,technical,low
10112,1.0,0.56,5.0,247,3.0,No,No,No,technical,low
10113,0.94,0.58,4.0,216,3.0,No,No,No,management,low
10114,0.93,0.48,3.0,276,3.0,No,No,No,IT,low
10115,0.91,0.88,5.0,123,5.0,No,No,No,IT,low
10116,0.85,0.77,4.0,264,3.0,No,No,No,IT,low
10117,0.8,0.98,3.0,189,6.0,No,No,No,IT,low
10118,0.68,0.69,3.0,148,2.0,No,No,No,IT,low
10119,0.91,0.6,5.0,150,3.0,No,No,No,product_mng,medium
10120,0.93,0.9,3.0,172,3.0,No,No,No,product_mng,medium
10121,0.81,0.68,3.0,236,2.0,No,No,No,product_mng,medium
10122,0.51,0.74,4.0,151,3.0,No,No,No,product_mng,medium
10123,0.49,0.52,3.0,168,3.0,No,No,No,IT,medium
10124,0.55,0.55,5.0,256,3.0,No,No,No,RandD,medium
10125,0.17,0.51,6.0,213,3.0,No,No,No,RandD,medium
10126,0.8,0.79,4.0,148,3.0,No,No,No,RandD,medium
10127,0.61,0.67,3.0,266,3.0,No,No,No,RandD,medium
10128,0.59,0.73,3.0,195,2.0,No,No,No,RandD,medium
10129,0.67,0.77,4.0,242,3.0,No,No,No,marketing,medium
10130,0.96,0.81,4.0,183,3.0,No,No,No,sales,medium
10131,0.72,0.66,3.0,134,3.0,No,No,No,accounting,medium
10132,0.72,0.76,4.0,189,2.0,No,No,No,support,medium
10133,0.99,0.61,5.0,196,3.0,No,No,No,technical,medium
10134,0.22,0.61,4.0,150,6.0,No,No,No,management,medium
10135,0.32,0.52,4.0,191,2.0,No,No,No,marketing,medium
10136,0.64,0.86,4.0,248,6.0,No,No,No,marketing,medium
10137,0.9,0.49,3.0,256,2.0,No,No,No,marketing,medium
10138,0.86,0.9,3.0,158,2.0,No,No,No,sales,medium
10139,0.67,0.76,2.0,210,2.0,No,No,No,sales,medium
10140,0.9,0.59,3.0,247,2.0,No,No,No,sales,medium
10141,0.52,0.8,3.0,156,3.0,No,No,No,sales,medium
10142,0.57,0.89,3.0,202,2.0,No,No,No,sales,medium
10143,0.55,0.83,3.0,157,2.0,No,No,No,sales,medium
10144,0.2,0.83,4.0,258,4.0,No,No,No,sales,high
10145,0.89,0.66,4.0,176,3.0,No,No,No,sales,high
10146,0.15,0.56,4.0,214,5.0,No,No,No,sales,high
10147,0.8,0.6,3.0,212,3.0,No,No,No,sales,high
10148,0.55,0.48,4.0,271,6.0,Yes,No,No,sales,high
10149,0.53,0.64,5.0,281,4.0,No,No,No,sales,high
10150,0.62,0.77,3.0,204,4.0,No,No,No,sales,high
10151,1.0,0.58,3.0,112,2.0,No,No,No,sales,high
10152,0.31,0.75,3.0,120,4.0,No,No,No,sales,high
10153,0.62,0.51,5.0,134,3.0,No,No,No,sales,high
10154,0.73,0.61,5.0,222,3.0,No,No,No,sales,high
10155,0.52,0.61,3.0,203,3.0,No,No,No,sales,high
10156,0.33,0.65,2.0,239,5.0,No,No,No,sales,low
10157,0.88,0.5,3.0,142,3.0,No,No,No,accounting,low
10158,0.65,0.54,2.0,177,3.0,No,No,No,accounting,low
10159,0.91,0.7,6.0,201,2.0,Yes,No,No,accounting,low
10160,0.83,0.91,3.0,196,4.0,No,No,No,hr,low
10161,0.2,0.87,3.0,140,6.0,Yes,No,No,hr,low
10162,0.96,0.8,5.0,195,4.0,Yes,No,No,hr,low
10163,0.75,0.89,5.0,154,4.0,No,No,No,hr,low
10164,0.93,0.57,3.0,141,2.0,No,No,No,technical,low
10165,0.87,0.49,4.0,213,3.0,No,No,No,technical,low
10166,0.94,0.58,5.0,222,3.0,No,No,No,technical,low
10167,0.85,0.72,3.0,150,2.0,Yes,No,No,technical,low
10168,0.63,0.5,4.0,172,2.0,No,No,No,technical,low
10169,0.78,0.63,5.0,261,3.0,No,No,No,technical,low
10170,0.87,0.92,2.0,248,3.0,No,No,No,technical,low
10171,0.77,0.76,5.0,149,2.0,No,No,No,technical,medium
10172,1.0,0.61,5.0,178,3.0,No,No,No,technical,medium
10173,0.93,0.81,3.0,212,3.0,No,No,No,technical,medium
10174,0.5,0.4,2.0,108,2.0,No,No,No,technical,medium
10175,0.9,0.66,4.0,160,2.0,Yes,No,No,support,medium
10176,0.61,0.56,2.0,160,3.0,No,No,No,support,medium
10177,0.57,0.97,5.0,196,2.0,No,No,No,support,medium
10178,0.43,0.5,4.0,121,5.0,Yes,No,No,support,medium
10179,0.6,0.56,5.0,268,2.0,No,No,No,support,medium
10180,0.56,0.92,3.0,232,2.0,No,No,No,support,medium
10181,0.57,0.62,5.0,263,2.0,No,No,No,support,medium
10182,0.56,0.82,3.0,208,2.0,No,No,No,support,medium
10183,0.64,0.9,6.0,143,5.0,No,No,No,support,high
10184,0.53,0.56,5.0,236,4.0,Yes,No,No,support,high
10185,0.19,0.6,5.0,198,4.0,No,No,No,support,high
10186,0.5,0.8,4.0,261,3.0,No,No,No,technical,high
10187,0.86,0.97,4.0,258,3.0,No,No,No,technical,high
